,Unnamed: 0,id,Name,Age,Gender,Qualification_type,Job_Type,Race,GPA,Interviewed
5570,5570,5571,Faunie Fausset,39,F,1,Marketing,Asian,4.0,1
5571,5571,5572,Stirling Tesdale,25,M,1,Legal,Asian,0.7,1
5572,5572,5573,Kylie Radnage,34,F,5,Legal,Black,0.0,0
5573,5573,5574,Granger Braunston,21,M,4,Marketing,White,0.7,1
5574,5574,5575,Fitzgerald Curwen,42,M,2,Engineering,Asian,1.3,0
5575,5575,5576,Emmeline Priden,47,F,4,Training,Other,1.7,0
5576,5576,5577,Rey Hart,54,M,1,Services,Other,3.0,0
5577,5577,5578,Aube Sayles,46,M,1,Support,Other,3.7,1
5578,5578,5579,Giacobo Lidgley,44,M,2,Product Management,Black,2.7,0
5579,5579,5580,Alphard Pellington,47,M,1,Training,Asian,1.3,1
5580,5580,5581,Clair Binch,21,F,4,Support,Asian,3.7,1
5581,5581,5582,Sky Meldon,52,M,3,Training,Latino,1.7,0
5582,5582,5583,Fanni Watton,28,F,2,Sales,Black,2.7,1
5583,5583,5584,Fraser Gaul,50,M,4,Sales,Asian,0.7,1
5584,5584,5585,Bear Gibbe,22,M,5,Research and Development,White,0.0,1
5585,5585,5586,Sayre Goulter,60,M,1,Support,Asian,4.0,1
5586,5586,5587,York Ince,60,M,3,Product Management,Latino,2.0,0
5587,5587,5588,Hubert Wagon,33,M,3,Human Resources,Latino,2.3,1
5588,5588,5589,Almire Odhams,46,F,3,Training,Other,1.3,0
5589,5589,5590,Antonius Proudlock,57,M,1,Engineering,Asian,1.7,0
5590,5590,5591,Brear Ferrara,44,F,1,Support,Latino,1.0,0
5591,5591,5592,Georges Hounihan,45,M,2,Support,Black,0.7,0
5592,5592,5593,Sunshine Bruckner,48,F,2,Product Management,Black,2.3,0
5593,5593,5594,Merell Brunskill,38,M,2,Training,Black,3.7,1
5594,5594,5595,Sara Redwood,31,F,5,Sales,Asian,1.7,0
5595,5595,5596,Netta Beetlestone,29,F,4,Engineering,Other,3.7,1
5596,5596,5597,Johnny Celle,31,M,1,Support,White,2.0,1
5597,5597,5598,Ashli Skeath,40,F,1,Engineering,Latino,1.3,1
5598,5598,5599,Arielle Caudle,52,F,5,Accounting,Latino,2.7,0
5599,5599,5600,Anne-marie Redmain,30,F,2,Support,Other,1.0,1
5600,5600,5601,Mitchell Midlane,29,M,4,Human Resources,White,1.7,0
5601,5601,5602,Bartholomew Lars,57,M,1,Support,Latino,1.0,0
5602,5602,5603,Ravi Ferryn,48,M,4,Services,Latino,0.7,1
5603,5603,5604,Arvin Flintiff,52,M,3,Sales,Black,1.0,1
5604,5604,5605,Bertram Isoldi,58,M,3,Research and Development,Black,0.0,1
5605,5605,5606,Wakefield Crosoer,27,M,1,Business Development,White,2.7,1
5606,5606,5607,Jarid Pleasance,45,M,2,Support,Black,1.0,1
5607,5607,5608,Athene Ferns,44,F,5,Business Development,Other,3.0,0
5608,5608,5609,Vinnie Gibbe,47,M,2,Research and Development,Other,1.3,1
5609,5609,5610,Sibelle Slyme,30,F,3,Product Management,Black,2.0,1
5610,5610,5611,Alisha Klagge,47,F,2,Engineering,Other,3.7,0
5611,5611,5612,Waring Monkman,48,M,4,Marketing,White,3.0,0
5612,5612,5613,Morgen Bowerman,47,F,5,Support,White,3.0,1
5613,5613,5614,Toinette Symmers,38,F,2,Sales,White,1.3,1
5614,5614,5615,Jaymie Boakes,43,M,3,Engineering,White,4.0,1
5615,5615,5616,Jamal Murby,23,M,4,Engineering,Black,3.7,0
5616,5616,5617,Moyra Northridge,56,F,2,Training,Black,0.0,0
5617,5617,5618,Ray Meaker,25,M,5,Marketing,White,2.3,1
5618,5618,5619,Sheridan Norridge,45,M,1,Services,Black,1.3,1
5619,5619,5620,Patrica Fayter,31,F,5,Services,Other,3.0,1
5620,5620,5621,Jandy Norvill,44,F,2,Marketing,Latino,2.7,1
5621,5621,5622,Brand Bambridge,41,M,1,Engineering,Latino,2.3,0
5622,5622,5623,Granger Fehner,46,M,4,Human Resources,Other,3.7,1
5623,5623,5624,Rosabelle Purle,57,F,3,Training,Other,2.0,1
5624,5624,5625,Ignazio Noell,49,M,1,Business Development,White,1.7,0
5625,5625,5626,Kacy Albisser,42,F,5,Training,Black,2.7,0
5626,5626,5627,Lizette Anfosso,54,F,2,Accounting,Other,2.0,0
5627,5627,5628,Trudie Haffner,30,F,2,Sales,Latino,3.0,0
5628,5628,5629,Missy McNern,60,F,3,Human Resources,Black,4.0,0
5629,5629,5630,Boote Galliard,52,M,2,Research and Development,Latino,1.0,1
5630,5630,5631,Ricki Hurler,44,M,2,Engineering,Other,1.7,0
5631,5631,5632,Brendan Drinkale,44,M,4,Research and Development,Latino,1.7,1
5632,5632,5633,Carmine Clue,47,M,3,Support,White,4.0,0
5633,5633,5634,Gennifer Vedyaev,48,F,1,Services,White,0.0,1
5634,5634,5635,Gallagher Gentric,47,M,3,Support,Other,1.7,1
5635,5635,5636,Edsel Sreenan,37,M,1,Marketing,Other,1.7,1
5636,5636,5637,Jada Mahody,48,F,1,Training,Black,1.3,0
5637,5637,5638,Chet Hann,48,M,2,Sales,Other,2.3,1
5638,5638,5639,Shea Jahner,21,F,4,Business Development,Black,2.7,1
5639,5639,5640,Kaile Klemenz,40,F,1,Business Development,Other,0.0,1
5640,5640,5641,Olivero Nurden,33,M,4,Accounting,Latino,3.7,0
5641,5641,5642,Curran Viel,51,M,2,Legal,Black,2.7,1
5642,5642,5643,Luis Bernardin,54,M,5,Sales,Black,0.0,0
5643,5643,5644,Chan Sharratt,39,M,1,Services,Asian,2.0,1
5644,5644,5645,Nalani Plum,51,F,5,Marketing,Black,2.0,0
5645,5645,5646,Noby Gayton,47,M,2,Accounting,Black,2.0,0
5646,5646,5647,Berk McAsgill,29,M,5,Sales,Latino,1.7,1
5647,5647,5648,Weber Fireman,37,M,5,Human Resources,Latino,3.0,1
5648,5648,5649,Lainey Rohlf,26,F,4,Business Development,Latino,4.0,0
5649,5649,5650,Car Knoton,48,M,1,Product Management,Other,1.3,1
5650,5650,5651,Julian Gregg,42,M,5,Business Development,Black,1.3,1
5651,5651,5652,Fonzie Concannon,55,M,5,Human Resources,White,3.0,0
5652,5652,5653,Devland Hagyard,36,M,5,Accounting,Black,1.3,1
5653,5653,5654,Shena Oppie,29,F,2,Accounting,Black,4.0,1
5654,5654,5655,Sargent Mabone,27,M,3,Accounting,Latino,4.0,0
5655,5655,5656,Pollyanna Crutcher,34,F,2,Engineering,Latino,4.0,0
5656,5656,5657,Bel Chung,39,F,3,Training,Latino,2.7,0
5657,5657,5658,Ferdinanda Begwell,60,F,3,Services,Latino,4.0,0
5658,5658,5659,Mag Ginity,41,F,1,Business Development,Black,2.0,1
5659,5659,5660,Clementia Sweeny,56,F,1,Research and Development,Latino,3.0,1
5660,5660,5661,Jillayne Jolley,45,F,5,Product Management,Other,3.3,1
5661,5661,5662,Gabriella Banister,43,F,3,Human Resources,Latino,0.7,0
5662,5662,5663,Tobie Southcombe,49,M,5,Services,Latino,1.0,0
5663,5663,5664,Leonelle Pinder,33,F,5,Human Resources,Other,1.3,0
5664,5664,5665,Nikki Kirimaa,23,F,4,Product Management,Asian,3.3,1
5665,5665,5666,Torry Goggin,31,M,4,Engineering,Latino,0.7,1
5666,5666,5667,Andria Camings,50,F,5,Services,Latino,3.3,1
5667,5667,5668,Bald Oakhill,57,M,4,Services,Other,1.7,0
5668,5668,5669,Carilyn McNee,50,F,3,Training,Black,2.3,1
5669,5669,5670,Nilson Abercromby,47,M,3,Services,Latino,3.0,1
5670,5670,5671,Donaugh Clyma,27,M,5,Engineering,Asian,3.3,0
5671,5671,5672,Elizabet McGauhy,52,F,5,Human Resources,Other,1.7,0
5672,5672,5673,Catrina Moroney,28,F,1,Business Development,Other,4.0,1
5673,5673,5674,Dorey Spoors,55,F,1,Product Management,Black,3.7,1
5674,5674,5675,Kristo Coupar,23,M,3,Research and Development,Asian,1.0,1
5675,5675,5676,Hestia Wolverson,30,F,5,Training,Other,3.7,1
5676,5676,5677,Vincenty Rosell,37,M,3,Research and Development,Black,0.0,0
5677,5677,5678,Amby Wiszniewski,34,M,5,Services,White,0.7,1
5678,5678,5679,Sunny Charrett,57,M,3,Training,White,0.0,1
5679,5679,5680,Gerti Ainscow,54,F,2,Services,Asian,2.0,1
5680,5680,5681,Tate Pimbley,49,M,5,Legal,Latino,2.0,0
5681,5681,5682,Clo Grzelewski,52,F,3,Support,Black,2.3,0
5682,5682,5683,Waverley Tuiller,50,M,2,Business Development,Other,3.3,0
5683,5683,5684,Asa De Angelis,55,M,2,Sales,Latino,4.0,0
5684,5684,5685,Gorden Dewey,54,M,5,Training,White,2.3,1
5685,5685,5686,Lacey Dilleston,31,F,3,Research and Development,Asian,1.3,1
5686,5686,5687,Eward Picot,24,M,2,Human Resources,White,3.0,1
5687,5687,5688,Julia De la Harpe,35,F,2,Support,Other,0.7,1
5688,5688,5689,Kimble Pringuer,27,M,1,Accounting,Black,1.0,0
5689,5689,5690,Humberto Sibray,60,M,2,Support,Latino,3.0,1
5690,5690,5691,Cristie Aime,50,F,5,Business Development,Other,0.0,0
5691,5691,5692,Derrek Brinded,25,M,1,Services,White,2.3,0
5692,5692,5693,Celestyna Walaron,37,F,2,Sales,Black,3.3,1
5693,5693,5694,Karlyn O'Scanlan,35,F,1,Business Development,Other,0.7,0
5694,5694,5695,Gonzalo Grigolli,55,M,1,Support,Black,2.0,0
5695,5695,5696,Bartholomeo Heffron,43,M,3,Training,White,2.3,0
5696,5696,5697,Ronalda Mulqueeny,34,F,4,Support,Latino,2.3,0
5697,5697,5698,Orelia Roumier,21,F,3,Support,Black,3.3,0
5698,5698,5699,Nyssa Avery,59,F,1,Services,Latino,4.0,0
5699,5699,5700,Leslie Gowdy,53,M,2,Marketing,Other,4.0,1
5700,5700,5701,Carolina Smiths,33,F,2,Training,Asian,1.3,0
5701,5701,5702,Laurie McGarahan,58,F,2,Accounting,Other,1.7,1
5702,5702,5703,Shandra Divis,46,F,5,Accounting,Latino,3.0,1
5703,5703,5704,Margarete Burgoine,45,F,5,Human Resources,Latino,3.0,0
5704,5704,5705,Kleon Dowdam,54,M,2,Legal,Asian,3.3,0
5705,5705,5706,Panchito Jeaves,46,M,3,Support,White,2.3,0
5706,5706,5707,Vilma Windows,22,F,5,Engineering,Black,1.3,1
5707,5707,5708,Malchy Yosifov,41,M,3,Sales,Latino,1.0,0
5708,5708,5709,Issy Linfoot,21,F,1,Business Development,Other,2.0,0
5709,5709,5710,Burlie Gerin,45,M,1,Sales,Asian,4.0,0
5710,5710,5711,Kean Whewill,38,M,4,Services,Other,4.0,0
5711,5711,5712,Gerri Espinal,35,M,2,Business Development,Black,2.7,1
5712,5712,5713,Peter Tilsley,51,M,5,Services,Asian,3.7,0
5713,5713,5714,Daphna Philippet,47,F,4,Sales,White,0.0,0
5714,5714,5715,Theresina Saenz,21,F,2,Legal,White,1.7,0
5715,5715,5716,Meredeth Westmacott,60,M,5,Accounting,Black,1.3,0
5716,5716,5717,Gallagher McRitchie,23,M,4,Training,Latino,3.3,1
5717,5717,5718,Rudiger Rambaut,54,M,1,Product Management,Black,4.0,1
5718,5718,5719,Sunny Grennan,31,F,4,Accounting,Black,3.0,1
5719,5719,5720,Jennica Kinig,58,F,4,Services,Other,1.0,1
5720,5720,5721,Marlo Lody,42,F,2,Legal,White,3.7,1
5721,5721,5722,Edd Spinage,46,M,5,Engineering,Other,2.7,1
5722,5722,5723,Chen Sweet,30,M,5,Services,Latino,0.7,0
5723,5723,5724,Luis Ducham,46,M,5,Support,Black,1.7,0
5724,5724,5725,Heywood Probey,34,M,5,Legal,Latino,1.0,1
5725,5725,5726,Brit MacAndreis,46,M,5,Support,White,0.0,0
5726,5726,5727,Harrison Roderigo,40,M,1,Product Management,White,3.3,1
5727,5727,5728,Pammie Warboys,53,F,5,Legal,Other,3.0,1
5728,5728,5729,Deane Prangnell,21,M,5,Training,White,3.3,1
5729,5729,5730,Kean Winchester,24,M,3,Services,Asian,0.0,1
5730,5730,5731,Gregorius Sweetenham,22,M,5,Marketing,White,0.7,1
5731,5731,5732,Trude Rottenbury,36,F,2,Accounting,Other,3.3,1
5732,5732,5733,Elaine Jerok,24,F,4,Accounting,White,0.7,0
5733,5733,5734,Ogdan Roder,51,M,3,Human Resources,White,1.3,0
5734,5734,5735,Alvinia Palatino,41,F,2,Engineering,Asian,0.0,0
5735,5735,5736,Ashil Petticrew,59,F,3,Support,Other,2.0,1
5736,5736,5737,Lilias Lynnitt,57,F,4,Engineering,Other,1.0,1
5737,5737,5738,Bar Trotton,31,M,3,Business Development,Other,3.0,0
5738,5738,5739,Valencia Petraitis,55,F,3,Support,Other,1.7,0
5739,5739,5740,Bron Pimblotte,24,M,4,Legal,Other,4.0,1
5740,5740,5741,Raphaela Lightbody,35,F,4,Training,Asian,1.7,0
5741,5741,5742,Brianna Cawthery,47,F,5,Human Resources,White,2.0,1
5742,5742,5743,Lelia Siemantel,43,F,4,Product Management,Black,2.3,0
5743,5743,5744,Jase Wellings,22,M,5,Services,Other,4.0,0
5744,5744,5745,Welbie Reaney,36,M,5,Legal,Latino,0.0,0
5745,5745,5746,Thorin Redfield,50,M,2,Marketing,White,1.0,1
5746,5746,5747,Phillipp Collier,28,M,5,Business Development,Asian,1.7,0
5747,5747,5748,Phil Quibell,21,M,5,Product Management,Other,4.0,0
5748,5748,5749,Wayne Edland,33,M,4,Engineering,Latino,2.7,1
5749,5749,5750,Renie Parram,57,F,4,Human Resources,White,1.7,1
5750,5750,5751,Gualterio Eunson,36,M,5,Human Resources,Black,3.0,1
5751,5751,5752,Barthel Edworthie,55,M,2,Sales,Other,3.3,0
5752,5752,5753,Hermie Bassill,26,M,3,Human Resources,Asian,0.7,1
5753,5753,5754,Jimmy Spiers,59,M,5,Accounting,Black,3.3,0
5754,5754,5755,Ibrahim Chasemore,54,M,1,Training,Asian,1.7,1
5755,5755,5756,Baldwin Dowman,50,M,5,Legal,Latino,2.0,1
5756,5756,5757,Wenonah Chesshire,49,F,2,Legal,Latino,2.7,1
5757,5757,5758,Pierson Piotr,46,M,3,Business Development,Asian,4.0,0
5758,5758,5759,Sauncho Pidgeon,26,M,5,Marketing,Asian,2.0,1
5759,5759,5760,Fabe Greest,34,M,2,Business Development,Black,1.3,1
5760,5760,5761,Ashlin Sodory,28,M,4,Training,Asian,3.7,1
5761,5761,5762,Jake Stairmand,33,M,1,Business Development,Black,4.0,0
5762,5762,5763,Ash Flintoft,46,M,4,Sales,Latino,0.0,1
5763,5763,5764,Lana Chanson,37,F,3,Product Management,Asian,1.0,1
5764,5764,5765,Ginelle Stienham,38,F,2,Support,White,1.3,1
5765,5765,5766,Naomi Sutcliffe,36,F,5,Sales,Black,2.3,1
5766,5766,5767,Abigail Labb,23,F,2,Legal,White,3.7,0
5767,5767,5768,Horten Found,35,M,3,Sales,White,2.7,1
5768,5768,5769,Dov Brikner,31,M,1,Services,Latino,1.0,0
5769,5769,5770,Karilynn Dugan,28,F,2,Marketing,White,2.3,1
5770,5770,5771,Louie Hernik,44,M,2,Support,Other,2.0,1
5771,5771,5772,Thurstan Norris,27,M,3,Accounting,Asian,2.7,0
5772,5772,5773,Venita Reuben,52,F,3,Accounting,Latino,2.3,0
5773,5773,5774,Kennedy Crystal,32,M,5,Product Management,Other,3.0,0
5774,5774,5775,Meredeth Juorio,50,M,1,Product Management,White,3.0,1
5775,5775,5776,Lurline Ernshaw,30,F,4,Legal,Asian,3.3,1
5776,5776,5777,Ediva Schoffler,49,F,2,Engineering,Asian,1.0,0
5777,5777,5778,Brand Bresman,54,M,4,Human Resources,Latino,0.7,1
5778,5778,5779,Richart Hengoed,39,M,1,Human Resources,Other,2.0,1
5779,5779,5780,Lilla Lush,33,F,3,Sales,Other,1.7,0
5780,5780,5781,Arel Mebius,36,M,2,Sales,Asian,3.7,1
5781,5781,5782,Brandtr Schenkel,59,M,5,Product Management,White,0.7,0
5782,5782,5783,Gavin Meldrum,46,M,4,Legal,Black,1.3,1
5783,5783,5784,Marthe Ruggier,56,F,5,Sales,Other,4.0,1
5784,5784,5785,Genny Ogers,21,F,4,Product Management,White,1.7,1
5785,5785,5786,Fran Boribal,43,M,1,Marketing,White,1.3,1
5786,5786,5787,Jeramie Abramson,27,M,2,Support,Asian,1.0,1
5787,5787,5788,Tracie Mellodey,33,M,2,Sales,Latino,0.7,1
5788,5788,5789,Germain Clewes,58,M,4,Human Resources,Other,0.7,1
5789,5789,5790,Savina Brice,40,F,4,Accounting,White,2.7,1
5790,5790,5791,Royce Kurt,33,M,1,Accounting,Other,1.7,1
5791,5791,5792,Genvieve Mote,34,F,4,Services,Black,3.0,0
5792,5792,5793,Oralee Lerhinan,41,F,4,Engineering,Latino,2.3,1
5793,5793,5794,Ford Addinall,35,M,2,Research and Development,Asian,2.3,0
5794,5794,5795,Alia Leicester,32,F,3,Research and Development,Asian,2.0,0
5795,5795,5796,Milicent Mathy,25,F,4,Research and Development,Asian,1.0,1
5796,5796,5797,Glenn Simka,22,M,2,Business Development,Other,3.0,1
5797,5797,5798,Donny Carrick,52,M,5,Product Management,Asian,3.0,0
5798,5798,5799,Griswold Cours,57,M,4,Engineering,Black,0.0,0
5799,5799,5800,Gay Crummey,36,M,5,Accounting,Asian,2.3,1
5800,5800,5801,Alessandra Izachik,49,F,2,Sales,Asian,3.3,0
5801,5801,5802,Pren Tozer,33,M,4,Training,Black,1.7,1
5802,5802,5803,Ossie Stollmeier,52,M,3,Training,Black,1.7,1
5803,5803,5804,Finlay Kop,45,M,1,Training,Latino,2.7,0
5804,5804,5805,Daron Hallworth,54,M,5,Engineering,Asian,1.7,0
5805,5805,5806,Misty Quittonden,31,F,4,Sales,Asian,0.0,0
5806,5806,5807,Winonah Wadley,31,F,1,Marketing,Other,2.3,0
5807,5807,5808,Zachariah Edgeler,47,M,2,Services,White,3.3,1
5808,5808,5809,Laural Clericoates,21,F,5,Research and Development,Black,1.0,0
5809,5809,5810,Nikolos Canelas,45,M,5,Product Management,Asian,1.0,1
5810,5810,5811,Carole Llopis,52,F,2,Human Resources,White,3.7,1
5811,5811,5812,Barclay Peche,41,M,3,Legal,Asian,2.3,1
5812,5812,5813,Terza Taleworth,44,F,3,Legal,Other,4.0,0
5813,5813,5814,Hernando Kiss,49,M,5,Legal,White,0.7,0
5814,5814,5815,Gerick Jone,31,M,4,Sales,Black,1.7,0
5815,5815,5816,Demetris Grisdale,58,M,5,Accounting,Latino,3.0,0
5816,5816,5817,Fernanda Sygroves,45,F,3,Services,Latino,3.3,1
5817,5817,5818,Oralee Wozencroft,31,F,3,Product Management,Latino,3.7,1
5818,5818,5819,Goober Ravenhills,40,M,2,Sales,Asian,2.7,0
5819,5819,5820,Thedrick Feary,25,M,4,Legal,White,2.0,0
5820,5820,5821,Timothea MacGettigen,22,F,3,Engineering,White,1.3,0
5821,5821,5822,Fremont Rickets,60,M,1,Services,Black,2.0,1
5822,5822,5823,Dun Hambers,29,M,5,Training,Asian,0.0,0
5823,5823,5824,Alvina Angliss,39,F,1,Research and Development,Latino,0.0,1
5824,5824,5825,Laurie Martineau,44,F,2,Research and Development,White,2.0,0
5825,5825,5826,Nisse Bance,22,F,4,Marketing,Latino,0.0,0
5826,5826,5827,Humphrey Carrodus,21,M,4,Business Development,Asian,4.0,1
5827,5827,5828,Annamaria Barrs,23,F,4,Services,Other,2.0,0
5828,5828,5829,Janis Odby,38,F,3,Sales,Black,1.3,0
5829,5829,5830,Margret Randales,49,F,2,Accounting,Black,0.0,0
5830,5830,5831,Pepe Pirozzi,48,M,2,Research and Development,Latino,3.3,1
5831,5831,5832,Jervis Pulhoster,24,M,3,Support,Latino,1.3,0
5832,5832,5833,Kristian Devenny,41,M,2,Sales,Other,3.3,0
5833,5833,5834,Agretha Wort,21,F,2,Support,Latino,1.7,0
5834,5834,5835,Tisha Huske,37,F,3,Engineering,Other,2.0,1
5835,5835,5836,Conrad Esler,26,M,3,Engineering,White,0.0,1
5836,5836,5837,Lisette Eschalotte,28,F,1,Human Resources,Asian,2.7,1
5837,5837,5838,Weber Eassom,23,M,3,Training,Asian,2.3,1
5838,5838,5839,Ranna Froment,49,F,3,Human Resources,Black,2.3,0
5839,5839,5840,Corbie Cullotey,50,M,1,Product Management,White,3.7,0
5840,5840,5841,Loria Ducrow,60,F,5,Sales,Asian,2.0,1
5841,5841,5842,Obediah Syne,52,M,5,Engineering,Latino,3.0,1
5842,5842,5843,Rowan Plevin,43,M,4,Legal,Black,3.0,0
5843,5843,5844,Garner Mortimer,47,M,4,Human Resources,Black,2.3,0
5844,5844,5845,Aleksandr Seine,58,M,2,Support,White,3.0,0
5845,5845,5846,Addie Sharnock,33,F,5,Engineering,Latino,1.0,0
5846,5846,5847,Reinhold Hollier,58,M,5,Training,Black,3.0,1
5847,5847,5848,Jasmin Mingame,59,F,3,Sales,White,1.3,0
5848,5848,5849,Devlin Sylett,57,M,2,Human Resources,White,0.7,0
5849,5849,5850,Roana Prose,60,F,4,Training,White,0.7,0
5850,5850,5851,Laurence Petracchi,36,M,5,Training,Other,4.0,1
5851,5851,5852,Carin Coton,54,F,3,Human Resources,Other,1.3,0
5852,5852,5853,Darryl Roberson,43,M,1,Sales,Latino,4.0,1
5853,5853,5854,Reuven Hillatt,52,M,4,Support,Black,1.0,1
5854,5854,5855,Ashlan Folomin,26,F,2,Services,Asian,3.3,1
5855,5855,5856,Wilhelmine Wedge,45,F,4,Support,Asian,1.7,1
5856,5856,5857,Corrie Gudgion,49,M,4,Training,Other,3.7,1
5857,5857,5858,Stanislas Clyburn,25,M,5,Services,Other,4.0,1
5858,5858,5859,Carla Pareman,33,F,1,Legal,Other,1.0,0
5859,5859,5860,Sianna Treslove,38,F,1,Human Resources,Asian,2.0,1
5860,5860,5861,Willamina Larway,55,F,2,Research and Development,Other,3.0,1
5861,5861,5862,Laurena Fippe,52,F,4,Services,Latino,2.7,1
5862,5862,5863,Issie Brandenberg,56,F,1,Engineering,Other,3.0,1
5863,5863,5864,Nalani Halpeine,54,F,2,Legal,Other,3.7,1
5864,5864,5865,Beverly Antonat,36,F,4,Training,White,3.0,1
5865,5865,5866,Iolanthe Maryin,22,F,2,Business Development,Black,2.7,1
5866,5866,5867,Madison Volette,25,M,2,Support,Asian,2.3,0
5867,5867,5868,Marylee McJerrow,53,F,2,Human Resources,Latino,3.7,1
5868,5868,5869,Moshe Faulkener,39,M,2,Human Resources,White,0.7,0
5869,5869,5870,Inez Rediers,23,F,2,Sales,White,3.0,1
5870,5870,5871,Alwyn Reece,56,M,5,Marketing,Other,3.0,0
5871,5871,5872,Kissee Morstatt,47,F,3,Support,Black,2.7,1
5872,5872,5873,Inge Methven,48,F,5,Product Management,Black,0.0,0
5873,5873,5874,Rogerio Hacaud,26,M,4,Engineering,Other,3.0,0
5874,5874,5875,Jana Guerner,31,F,4,Sales,White,0.7,1
5875,5875,5876,Hermy Fillary,37,M,2,Sales,Other,3.0,1
5876,5876,5877,Miranda Jacox,48,F,3,Support,Latino,3.7,1
5877,5877,5878,Lorilyn Blant,44,F,4,Research and Development,White,2.7,1
5878,5878,5879,Connie Daughtrey,40,F,5,Marketing,White,1.7,1
5879,5879,5880,Killie Gilberthorpe,60,M,2,Sales,Black,0.7,0
5880,5880,5881,Corene Hazlehurst,22,F,2,Sales,Other,2.3,0
5881,5881,5882,Wash Revie,36,M,5,Training,Asian,1.3,1
5882,5882,5883,Phyllys Cottem,52,F,3,Product Management,Black,0.7,1
5883,5883,5884,Jedediah Curphey,44,M,5,Engineering,Other,2.3,0
5884,5884,5885,Giulio Waldocke,39,M,4,Research and Development,Asian,3.0,0
5885,5885,5886,Egan Morgan,53,M,2,Support,Other,2.7,1
5886,5886,5887,George Bennetto,59,F,1,Human Resources,Black,4.0,0
5887,5887,5888,Court Rome,43,M,5,Human Resources,White,2.0,0
5888,5888,5889,Emogene Rizzolo,36,F,1,Human Resources,White,3.3,0
5889,5889,5890,Maurice Boar,28,M,4,Services,Other,2.7,1
5890,5890,5891,Emilee Digby,26,F,1,Research and Development,White,1.7,1
5891,5891,5892,Paco Ancketill,38,M,4,Human Resources,Asian,3.3,1
5892,5892,5893,Artemis Wagge,49,M,5,Human Resources,White,1.7,1
5893,5893,5894,Hayes Longmuir,35,M,1,Business Development,White,4.0,1
5894,5894,5895,Corry Rutland,28,F,2,Accounting,Asian,1.7,1
5895,5895,5896,Corny Gouldthorpe,59,F,2,Legal,Other,3.0,0
5896,5896,5897,Dierdre Iacopetti,32,F,1,Marketing,Asian,4.0,1
5897,5897,5898,Royce Eilles,44,M,4,Support,Asian,3.7,0
5898,5898,5899,Alonso Moakler,46,M,4,Legal,Asian,1.7,0
5899,5899,5900,Rickert Alishoner,48,M,1,Human Resources,White,1.0,1
5900,5900,5901,Gaby McNee,46,M,5,Accounting,Black,2.7,1
5901,5901,5902,Kennedy Ellesworth,58,M,4,Accounting,White,1.3,1
5902,5902,5903,Mimi Perche,51,F,2,Sales,Asian,3.0,0
5903,5903,5904,Kare Vanacci,56,F,2,Support,Black,3.3,1
5904,5904,5905,Lola Matthaus,27,F,2,Human Resources,White,2.0,0
5905,5905,5906,Florie Martinuzzi,28,F,3,Sales,Black,2.0,1
5906,5906,5907,Kirsten Shitliff,54,F,2,Human Resources,Latino,2.7,1
5907,5907,5908,Keven Polden,38,M,4,Human Resources,Other,1.3,1
5908,5908,5909,Brynn Anniwell,26,F,1,Sales,Latino,1.3,1
5909,5909,5910,Eulalie Bullas,56,F,3,Legal,Other,0.0,1
5910,5910,5911,Rey Jude,31,M,1,Engineering,Asian,3.3,0
5911,5911,5912,Ken Terris,28,M,5,Legal,White,3.7,0
5912,5912,5913,Lalo Levis,31,M,5,Marketing,Latino,2.3,1
5913,5913,5914,Joshua Artz,31,M,4,Support,Black,0.0,0
5914,5914,5915,Mariette Clifft,59,F,3,Engineering,Black,3.3,0
5915,5915,5916,Alyss Nani,52,F,2,Services,Other,0.0,1
5916,5916,5917,Laughton Charpling,43,M,2,Business Development,Asian,1.0,0
5917,5917,5918,Frederigo Mechan,46,M,2,Marketing,Asian,2.7,0
5918,5918,5919,Jaimie Leopard,41,F,1,Support,Latino,2.0,1
5919,5919,5920,Melba Howland,44,F,4,Training,Asian,3.7,0
5920,5920,5921,Stephanus Clappison,57,M,5,Legal,Latino,3.0,1
5921,5921,5922,Nicko McPhate,45,M,2,Research and Development,Black,4.0,0
5922,5922,5923,Ade Pea,57,M,5,Services,Other,2.0,0
5923,5923,5924,Ermengarde Gummary,33,F,4,Human Resources,Asian,4.0,0
5924,5924,5925,Angelia Agus,34,F,5,Product Management,White,2.0,0
5925,5925,5926,Sarita Houlden,21,F,5,Engineering,Latino,1.7,0
5926,5926,5927,Ailsun Entres,44,F,2,Training,Asian,4.0,1
5927,5927,5928,Marcello Lebel,58,M,2,Engineering,Asian,0.7,0
5928,5928,5929,Alikee Chesters,25,F,1,Support,White,2.3,1
5929,5929,5930,Bethena Bentson,24,F,5,Engineering,Other,1.3,0
5930,5930,5931,Stacee Paolozzi,37,F,1,Sales,Black,1.7,0
5931,5931,5932,Ronda Hoodlass,37,F,5,Business Development,Latino,1.3,0
5932,5932,5933,Tadeo Morton,60,M,4,Business Development,Latino,3.7,1
5933,5933,5934,August Cockett,30,M,1,Engineering,Latino,3.3,0
5934,5934,5935,Mari Derill,42,F,2,Accounting,Other,2.0,0
5935,5935,5936,Hannah Paff,54,F,4,Engineering,Other,0.0,1
5936,5936,5937,Maureene Rothery,42,F,1,Legal,Asian,3.0,1
